"","f","k","du","dv","interface"
"6460",0.004420023,0.057439229,1.94e-05,3.91e-06,0
"6461",0.009066336,0.008204022,1.58e-05,8.12e-07,0
"6462",0.0585865,0.006873231,1.65e-05,0.026653891,0
"6463",0.012944576,0.050284364,0.000526583,1.08e-05,0
"6464",0.082104639,0.070308571,3.74e-06,4.09e-06,0
"6465",0.059551398,0.004407002,0.002131839,8.57e-06,1.1328125
"6466",0.162867707,0.082960333,0.000880197,2.35e-06,89.12109375
"6467",0.243238431,0.082519144,2.64e-05,1.6e-05,0
"6468",0.087153057,0.039756456,3.68e-05,3.98e-06,0
"6469",0.032207478,0.025594185,0.009830465,0.024302243,0
"6470",0.157485753,0.029555662,3.33e-06,8.58e-06,0
"6471",0.172525727,0.048321767,0.001218779,0.000207163,0
"6472",0.02418604,0.007548538,3.79e-07,5.73e-05,0
"6473",0.063658934,0.017083593,8.83e-06,0.000418695,0
"6474",0.159302711,0.048166106,0.005194745,1.17e-05,86.6796875
"6475",0.041402952,0.065189215,0.000139231,7.06e-05,0
"6476",0.145569868,0.02877815,0.002518681,0.001167172,0
"6477",0.026894492,0.081904003,0.001957516,0.001347089,0
"6478",0.242226843,0.065447537,9.43e-06,0.000348594,0
"6479",0.239963426,0.038183506,6.02e-05,8.52e-08,6.40625
"6480",0.101896105,0.094586393,2.04e-05,0.000212985,0
"6481",0.018937859,0.008055907,6.07e-08,7.22e-05,0
"6482",0.153245636,0.024987172,6.34e-06,0.004738562,0
"6483",0.174681368,0.085963361,3.66e-05,0.000389357,0
"6484",0.208651493,0.072199016,0.00230626,4.38e-05,72.67578125
"6485",0.106808145,0.04871853,9.96e-07,9.13e-08,1.5234375
"6486",0.127309281,0.017883138,0.002718788,4.51e-05,95.64453125
"6487",0.130541662,0.05572948,2.72e-05,0.000140778,0
"6488",0.026402465,0.090938536,0.000484039,2.03e-05,61.19140625
"6489",0.004020458,0.080256824,2.75e-05,0.000505009,0
"6490",0.07217914,0.057762996,2.39e-07,0.001120387,0
"6491",0.199452521,0.090311176,7.63e-07,2.75e-06,0
"6492",0.179439428,0.015974551,0.000209561,0.018637995,0
"6493",0.107180581,0.095404627,0.000114948,0.000307729,0
"6494",0.037817126,0.080519804,0.011960117,0.004264329,0
"6495",0.041437326,0.048380117,0.000727327,1.16e-05,132.9882813
"6496",0.119165506,0.081897887,0.000287723,5.78e-06,234.9121094
"6497",0.15873081,0.033343266,3.29e-05,0.001034196,0
"6498",0.005679265,0.085391531,0.000273733,1.43e-05,0
"6499",0.224009411,0.055811408,1.18e-07,0.004491375,0
"6500",0.136972922,0.071967436,7.12e-07,0.000308799,0
"6501",0.142552603,0.091777984,0.000176834,0.007649813,0
"6502",0.235657987,0.002906237,0.033447685,0.000561768,0.859375
"6503",0.094545902,0.094580386,0.08414087,0.002260964,0
"6504",0.217610903,0.01507218,0.003322079,9.08e-08,7.0703125
"6505",0.099678701,0.01631401,3.64e-05,0.000405066,0
"6506",0.166894608,0.026092642,5.59e-06,3.97e-06,4.375
"6507",0.244889874,0.050000522,1.28e-06,1.74e-06,0
"6508",0.155730566,0.051287222,6.95e-05,2.8e-06,337.5488281
"6509",0.017382768,0.044729764,5.83e-07,7.48e-07,0
"6510",0.178508193,0.062146053,2.56e-06,4.61e-06,0
"6511",0.193317966,0.076028038,0.004291604,4.53e-07,5.1953125
"6512",0.090478479,0.053560076,0.000182556,5.84e-05,0
"6513",0.20200389,0.019918766,2.67e-06,0.000136705,0
"6514",0.221670665,0.079756633,2.28e-06,0.008963076,0
"6515",0.030724967,0.089645661,1.09e-05,0.003591368,0
"6516",0.196219071,0.092045012,0.000490506,2.38e-06,106.8945313
"6517",0.211434163,0.029943195,8.35e-08,0.014381855,0
"6518",0.095519009,0.096107935,0.000398881,7.47e-05,0
"6519",0.052114983,0.053320326,0.000669883,0.002226985,0
"6520",0.010349125,0.068307141,2.53e-05,0.011192477,0
"6521",0.019265773,0.084599211,0.024081541,1.45e-06,0.46875
"6522",0.166814265,0.004708249,0.002186008,5.81e-05,88.91601563
"6523",0.221446338,0.035510483,3.38e-05,0.022278938,0
"6524",0.124342529,0.081837423,0.074894547,5.94e-05,2.8125
"6525",0.128272847,0.026479849,0.000108762,0.000395268,0
"6526",0.143369744,0.063238228,0.000488976,1.33e-05,176.796875
"6527",0.073893188,0.076395324,0.000834116,3.31e-05,91.46484375
"6528",0.137488145,0.047293938,0.000114542,2.89e-06,410.703125
"6529",0.052069696,0.073162072,3.59e-06,6.27e-05,0
"6530",0.053211541,0.028493511,1.17e-06,5.76e-06,0
"6531",0.040656376,0.005562446,2.47e-06,7.59e-06,0
"6532",0.17988942,0.032544614,9.62e-06,7.99e-05,0
"6533",0.211382095,0.024622641,0.000118972,7.06e-06,345.2246094
"6534",0.231386453,0.056310309,6.43e-07,2.66e-05,0
"6535",0.15920112,0.070309678,4.77e-06,0.001057607,0
"6536",0.22345039,0.085788847,0.00209852,0.000315958,0
"6537",0.247442642,0.042430734,2.98e-05,0.001595306,0
"6538",0.043068147,0.006901838,5.13e-05,0.000662177,0
"6539",0.171433907,0.050047809,4.39e-05,4.75e-06,252.421875
"6540",0.061938574,0.001769109,1.08e-06,8.24e-07,0
"6541",0.065160927,0.046064013,0.000471767,9.79e-05,0
"6542",0.066652738,0.078288704,0.000411797,0.000143312,0
"6543",0.17947222,0.021306379,0.000187512,0.016162979,0
"6544",0.040504881,0.084424483,1.42e-06,0.000109343,0
"6545",0.201800581,0.073733973,6.14e-06,3.07e-05,0
"6546",0.118193237,0.057834182,6.5e-05,0.000243407,0
"6547",0.102491923,0.024163451,6.64e-06,6.48e-06,0
"6548",0.106559674,0.045119365,0.000499802,1.34e-06,310.2246094
"6549",0.116498019,0.023607583,2.94e-05,3.9e-05,0
"6550",0.144548017,0.000526949,0.001111592,7.13e-05,0
"6551",0.129542938,0.026728154,0.000187771,9.83e-08,256.7578125
"6552",0.11140047,0.038695538,2.2e-05,0.010311596,0
"6553",0.011167737,0.05529454,0.000272604,6.84e-05,0
"6554",0.155308326,4.34e-05,2.29e-06,0.000790484,0
"6555",0.163460449,0.024151954,8.89e-06,0.002504026,0
"6556",0.127841265,0.065677974,2.99e-06,0.001354638,0
"6557",0.246801269,0.06168205,0.000958009,8.97e-06,148.8769531
"6558",0.178355663,0.039886094,7.76e-05,0.000205748,0
"6559",0.167527841,0.013431769,4e-05,2.12e-06,432.6367188
"6560",0.07697258,0.013563618,1.06e-07,1.72e-06,0
"6561",0.064696683,0.062856033,1.15e-05,0.000162199,0
"6562",0.219117919,0.050763243,3.48e-06,1.32e-05,0
"6563",0.100676639,0.007958276,3.16e-05,6.28e-07,604.6289063
"6564",0.080855351,0.016953323,9.58e-05,0.000102521,0
"6565",0.114659089,0.093241434,1.17e-07,0.021950985,0
"6566",0.060732679,0.01436934,0.012071491,1.19e-05,6.796875
"6567",0.116529016,0.06745786,6.03e-06,0.000278899,0
"6568",0.046090362,0.063354498,0.02084692,0.000512847,13.125
"6569",0.15555213,0.037671016,6.07e-06,9.11e-06,0
"6570",0.034696311,0.03893279,7.18e-06,0.011134694,0
"6571",0.200413465,0.086347668,1.25e-05,0.002068674,0
"6572",0.249320401,0.068611358,4.01e-05,1.81e-05,0
"6573",0.181789824,0.026419864,8.8e-07,2.53e-06,0
"6574",0.145919469,0.082897146,0.055633607,6.11e-05,2.34375
"6575",0.097057476,0.007728253,5.46e-05,1.02e-05,0
"6576",0.186137002,0.035404677,4.99e-06,9.79e-05,0
"6577",0.139874818,0.029913529,0.00887651,2.62e-05,46.97265625
"6578",0.063547527,0.093675339,3.14e-05,0.000390582,0
"6579",0.00819789,0.091252095,0.000678353,0.000305199,0
"6580",0.194144011,0.096449857,8.88e-09,1.18e-05,0
"6581",0.031751342,0.02777016,0.000706892,1.78e-07,5.46875
"6582",0.106295343,0.01563688,0.000546872,2.25e-07,163.4960938
"6583",0.063234438,0.052695481,5.5e-06,0.003431102,0
"6584",0.090048128,0.038317506,1.66e-05,3.02e-05,0
"6585",0.234453064,0.056267059,0.000520075,0.000185721,0
"6586",0.106610574,0.033993808,0.014008571,1.19e-06,2.734375
"6587",0.203572088,0.017532125,8.67e-06,5.72e-06,0
"6588",0.140524528,0.07250906,0.000174612,0.000178496,0
"6589",0.14334153,0.03513336,3.29e-05,1.12e-05,0
"6590",0.130011367,0.050361385,5.2e-08,1.92e-05,0
"6591",0.133301656,0.037987489,3.59e-06,6.24e-05,0
"6592",0.167151608,0.079101655,4.99e-05,1.5e-07,7.5
"6593",0.171779809,0.092910756,3.26e-05,0.000581878,0
"6594",0.078705598,0.052225943,1.29e-05,2.75e-05,0
"6595",0.249212815,0.057342523,3.11e-06,4.47e-05,0
"6596",0.223619566,0.082598563,4.16e-05,0.001025558,0
"6597",0.012693617,0.036669975,0.001182249,2.04e-06,5.60546875
"6598",0.060051082,0.063988139,9.51e-06,0.000134524,0
"6599",0.126592407,0.022001195,3.32e-05,7.97e-05,0
"6600",0.190756235,0.008937432,3.43e-05,1.74e-05,0
"6601",0.114225001,0.060210163,0.0021908,0.034872784,0
"6602",0.173458212,0.080146949,1.91e-05,4.68e-06,0
"6603",0.100922913,0.040689129,0.000185923,9.97e-06,211.6113281
"6604",0.149085941,0.040922369,4.53e-05,4.21e-05,0
"6605",0.206875283,0.062481717,0.000196283,2.56e-07,4.6875
"6606",0.078139512,0.002775026,0.017678788,3.35e-05,2.03125
"6607",0.06078191,0.00308078,2.16e-07,2.03e-05,0
"6608",0.138748863,0.053932928,7.14e-05,1.97e-05,0
"6609",0.021601557,0.042651703,0.000469698,0.000740453,0
"6610",0.102705411,0.000569053,2.81e-06,1.11e-05,0
"6611",0.213930343,0.063060605,4.37e-07,0.000234934,0
"6612",0.141799808,0.029483578,5.13e-06,1.45e-05,0
"6613",0.173741812,0.050925536,8.22e-05,0.000557111,0
"6614",0.063931446,0.072047796,0.377290075,7.69e-07,4.921875
"6615",0.216848907,0.037368273,8.4e-07,1.66e-05,0
"6616",0.008292741,0.086935692,9.84e-05,2.74e-05,0
"6617",0.113114535,0.04599107,0.000122974,0.000273301,0
"6618",0.245629492,0.033354282,1.88e-05,5.58e-06,0
"6619",0.078167307,0.075423252,1.16e-05,2.06e-05,0
"6620",0.007377772,0.079749368,5.62e-07,1.44e-06,0
"6621",0.184852462,0.056073549,0.000224961,0.00080325,0
"6622",0.09917068,0.048563854,0.078808964,3.85e-05,1.7578125
"6623",0.242400323,0.064939292,1.96e-05,8.42e-06,0
"6624",0.037877042,0.028828144,4.2e-05,4.37e-06,0
"6625",0.200560356,0.071278697,0.022001874,0.000183835,17.59765625
"6626",0.235468097,0.027049412,1.4e-05,5.97e-05,0
"6627",0.151407394,0.036110618,0.000163851,0.00517018,0
"6628",0.234395806,0.098347665,1.05e-07,0.000133063,0
"6629",0.087916959,0.056036288,1.84e-06,0.000127825,0
"6630",0.00427531,0.009605065,0.026614283,5.6e-05,0
"6631",0.055318024,0.084410836,0.000133546,0.00792291,0
"6632",0.221937743,0.089371257,0.001350933,5.19e-07,7.109375
"6633",0.226175866,0.075403619,9.56e-05,0.000253188,0
"6634",0.196456849,0.036088483,1.67e-06,0.00021136,0
"6635",0.032984445,0.04013472,3.81e-06,0.001479526,0
"6636",0.233362358,0.042145719,0.002885386,0.000538504,0
"6637",0.166295018,0.099162475,0.001378735,0.002094362,0
"6638",0.162834581,0.004072436,1.63e-05,1.7e-06,0
"6639",0.11166284,0.069779229,1.29e-05,1.12e-05,0
"6640",0.022389145,0.014914264,0.006008309,3.45e-05,0
"6641",0.15334686,0.086165068,0.000215809,8.72e-07,73.96484375
"6642",0.16200858,0.080335726,3.23e-05,0.01608999,0
"6643",0.052398528,0.098304235,0.020306568,1.6e-05,3.046875
"6644",0.18112949,0.054588835,6.49e-06,3.25e-06,0
"6645",0.185524977,0.079776592,5.94e-06,5.3e-06,0
"6646",0.201165523,0.097651643,8.58e-05,4.09e-05,0
"6647",0.221675195,0.086918194,0.000357278,2.22e-07,3.59375
"6648",0.074533809,0.04684603,0.001273797,2.97e-07,11.4453125
"6649",0.062820579,0.021651986,0.006836477,1.73e-05,63.2421875
"6650",0.063818162,0.019609949,0.000218386,0.003661844,0
"6651",0.032324431,0.017662864,4.59e-05,1.88e-05,0
"6652",0.042192817,0.050236198,0.002143876,5.91e-05,0
"6653",0.210734051,0.050356525,1.77e-06,3.68e-06,0
"6654",0.243195082,0.014771299,1.4e-05,2.63e-06,4.0625
"6655",0.056010686,0.009140926,0.002977321,3.07e-06,2.890625
"6656",0.159725848,0.083474368,3.36e-06,1.16e-05,0
"6657",0.180275909,0.081030906,1.17e-07,0.003132843,0
"6658",0.033550847,0.030430568,2.75e-06,2.34e-05,0
"6659",0.107063634,0.053727231,1.13e-05,4.13e-05,0
"6660",0.172808203,0.085899908,0.012976301,0.006875977,0
"6661",0.080188982,0.083029905,5.88e-07,2.15e-06,0
"6662",0.085648974,0.058932355,0.244721659,0.000528488,0.859375
"6663",0.078158377,0.046793857,0.000801728,0.001380579,0
"6664",0.011107816,0.020100347,2.62e-06,9.22e-05,0
"6665",0.04287715,0.021838637,1.31e-07,0.001281787,0
"6666",0.143903765,0.093696227,0.000158457,0.000793489,0
"6667",0.229104723,0.084294434,1.43e-05,3.88e-05,0
"6668",0.100681826,0.084293081,0.000197769,0.001299024,0
"6669",0.199072935,0.027372474,0.000258194,0.007846152,0
"6670",0.167673264,0.08072588,0.000237785,3.7e-05,0
"6671",0.1645331,0.012179045,0.000124969,1.75e-06,348.5058594
"6672",0.187464632,0.079089147,0.000387157,0.000102053,0
"6673",0.10026243,0.050123635,2.07e-08,1.89e-05,0
"6674",0.070794059,0.080727004,0.000344938,7.91e-07,77.6171875
"6675",0.179779948,0.09225174,3.27e-05,0.00038081,0
"6676",0.17867038,0.010253306,5.43e-07,2.55e-05,0
"6677",0.028148245,0.033558111,1.07e-05,0.000138179,0
"6678",0.091456084,0.006401463,6.71e-06,0.000566127,0
"6679",0.063485333,0.082289766,0.000535871,5.7e-06,129.5898438
"6680",0.139288102,0.015808548,0.002493006,2.75e-05,121.2792969
"6681",0.245061742,0.032973812,8.34e-07,0.10332673,0
"6682",0.156936196,0.076144733,0.00109573,4.34e-05,94.26757813
"6683",0.120767187,0.017911238,7.72e-06,2.14e-05,0
"6684",0.015368025,0.061288331,4.09e-05,2.05e-06,0
"6685",0.064842776,0.023698998,8.81e-05,6.78e-05,0
"6686",0.122474155,0.023436379,0.000285176,5.35e-06,309.921875
"6687",0.015512526,0.025722174,0.000158159,0.023667502,0
"6688",0.146499682,0.091289577,0.003614059,0.000162017,25.67382813
"6689",0.053228232,0.096057388,0.001874208,2.13e-05,55.1171875
"6690",0.071007351,0.036018622,2.01e-05,0.000111148,0
"6691",0.166818386,0.072968631,0.00281802,0.014555524,0
"6692",0.009961636,0.072771913,1.93e-06,2.51e-07,0
"6693",0.138480975,0.038842758,0.000363656,0.065557377,0
"6694",0.07926889,0.020366898,0.000662828,7.25e-06,210.1367188
"6695",0.011335912,0.034651872,0.002640378,1.09e-05,0.15625
"6696",0.013697215,0.079165388,0.014777739,0.007210198,0
"6697",0.074328654,0.072229881,2.37e-06,0.00010945,0
"6698",0.177567336,0.027707244,1.51e-05,1.63e-07,13.046875
"6699",0.185988532,0.086952263,6.15e-07,6.11e-07,0
"6700",0.2070174,0.001861256,1.1e-05,0.000563518,0
"6701",0.052758368,0.008000015,6.41e-06,0.000193205,0
"6702",0.15762995,0.015220272,0.000206852,2.28e-05,0
"6703",0.157991566,0.073194339,1.09e-05,2.66e-06,0
"6704",0.065102959,0.046008157,3.55e-05,0.008268915,0
"6705",0.241139612,0.064589932,6.31e-06,3.3e-07,0.3125
"6706",0.010850365,0.031931485,0.000485152,0.097516294,0
"6707",0.002439696,0.05320739,4.57e-05,7.22e-05,0
"6708",0.226979666,0.072643621,0.184639126,0.000451669,3.828125
"6709",0.05133035,0.063407506,3.94e-05,2.02e-06,402.6367188
"6710",0.224281808,0.031215684,3.61e-05,0.000271284,0
"6711",0.049886541,0.060604379,4.36e-05,9.54e-06,157.9785156
"6712",0.200108413,0.002146317,4.56e-05,8.72e-05,0
"6713",0.036236059,0.0921881,0.000128531,7.78e-08,6.40625
"6714",0.032226659,0.051749635,1.58e-05,9.53e-05,0
"6715",0.073766912,0.099762691,5.59e-08,5.76e-05,0
"6716",0.145967028,0.087934673,0.000142575,0.000586382,0
"6717",0.168442895,0.070846662,0.000154524,0.000629044,0
"6718",0.11795165,0.034901276,0.000223283,6.15e-07,225.1367188
"6719",0.10907756,0.019693142,5.39e-06,5.64e-06,0
"6720",0.13880154,0.055034732,2.48e-05,0.000238917,0
"6721",0.171645766,0.031463003,7.61e-05,4.88e-05,0
"6722",0.241447789,0.024342917,0.028557722,4.23e-07,3.5546875
"6723",0.081831039,0.04228766,0.000562488,7.85e-05,0
"6724",0.129070612,0.013207529,3.85e-05,5.3e-07,583.3398438
"6725",0.196402996,0.014788222,1.09e-05,0.001888876,0
"6726",0.094214527,0.071426485,0.000597343,8.01e-06,184.3847656
"6727",0.204938965,0.048181865,4.87e-06,3.65e-07,3.59375
"6728",0.103645055,0.089716026,2.77e-05,6.86e-06,0
"6729",0.187839492,0.01130703,0.000436614,2.69e-05,128.3496094
"6730",0.10398226,0.016095147,0.000100208,5.05e-06,0
"6731",0.041309059,0.095726763,6.03e-06,1.44e-06,0
"6732",0.05610156,0.076809553,0.000122519,1.25e-06,373.8964844
"6733",0.127399528,0.09426363,0.009206586,0.000394558,0
"6734",0.025384596,0.034414293,6.08e-06,1.08e-05,0
"6735",0.245668207,0.075801803,0.000822172,3.4e-05,102.8710938
"6736",0.163550879,0.004753305,0.001355926,4.23e-05,101.6699219
"6737",0.229202942,0.032714501,0.000305435,0.000684865,0
"6738",0.145071494,0.045875967,5.34e-05,0.002359933,0
"6739",0.099858806,0.034445728,0.00150729,1.92e-05,134.84375
"6740",0.193676787,0.041878158,3.44e-07,0.001854797,0
"6741",0.248251446,0.038873604,2.28e-05,4.99e-05,0
"6742",0.062050739,0.037993309,7.88e-05,1.35e-05,0
"6743",0.003094068,0.034336852,0.003138149,0.283120067,0
"6744",0.065869978,0.083790353,5.66e-06,5.95e-05,0
"6745",0.032453576,0.009666324,3.15e-06,4.68e-05,0
"6746",0.11128901,0.05575896,0.000144807,6.71e-06,276.7285156
"6747",0.083383634,0.007906021,8.17e-05,0.000168695,0
"6748",0.120274061,0.066073524,9.68e-06,0.023227132,0
"6749",0.21034245,0.078223658,2.52e-06,0.000205483,0
"6750",0.059914969,0.085536101,0.001353128,0.000920426,0
"6751",0.066702722,0.029708074,0.001344918,0.000114452,0
"6752",0.050530122,0.070489694,0.001559509,3.37e-06,25.41015625
"6753",0.07904104,0.0637399,3.87e-05,4.28e-06,348.9355469
"6754",0.210216995,0.041636878,0.004909662,6.37e-06,3.046875
"6755",0.20043045,0.09254603,2.85e-07,0.000612421,0
"6756",0.134435285,0.00523539,0.003967128,0.028162277,0
"6757",0.019634493,0.024185554,4.55e-05,2.57e-06,0
"6758",0.242528844,0.036370455,2.98e-05,5.33e-06,0
"6759",0.064664445,0.065274579,0.103016048,1.1e-07,2.1875
"6760",0.125519627,0.094686104,0.000298115,0.000499811,0
"6761",0.039428339,0.03224142,3.6e-06,5.71e-05,0
"6762",0.114776957,0.021591187,1.36e-06,6.11e-06,0
"6763",0.194078584,0.041457214,0.000702134,7.15e-05,84.79492188
"6764",0.146829409,0.020164242,2.39e-07,0.000322025,0
"6765",0.135072514,0.071459518,0.000827906,1.92e-07,5.3125
"6766",0.021602471,0.019442741,6.34e-05,7.72e-06,0
"6767",0.219492004,0.03498938,5.55e-07,1e-05,0
"6768",0.075837533,0.03345684,0.026787891,4.73e-06,2.421875
"6769",0.002728707,0.032047208,0.010328029,4.18e-05,0
"6770",0.19375272,0.07998371,0.007613582,6.72e-07,6.6015625
"6771",0.071022702,0.080156638,0.034228478,8.04e-05,0.7421875
"6772",0.192044435,0.08843263,1.27e-06,6.59e-07,0
"6773",0.015722398,0.020263889,1.71e-06,7.61e-06,0
"6774",0.1168225,0.086264862,3.47e-05,1.84e-05,0
"6775",0.130676821,0.041782208,0.000478014,2.93e-05,136.5625
"6776",0.030934836,0.081708869,0.000554204,2.68e-06,129.8242188
"6777",0.181017513,0.075740888,0.000127363,0.000202743,0
"6778",0.036108889,0.098121549,4.09e-05,1.68e-07,8.28125
"6779",0.232223265,0.017329131,0.023651429,1.96e-06,3.28125
"6780",0.0956333,0.056779527,1.47e-05,0.014269532,0
"6781",0.048198019,0.077815273,8.76e-05,0.000226885,0
"6782",0.170861999,0.026611183,0.000100415,0.0013792,0
"6783",0.166975071,0.02524299,0.112867556,0.000406064,3.59375
"6784",0.21042266,0.015476045,0.000127151,1.66e-05,160.9667969
"6785",0.06551008,0.068494045,0.000218997,2.64e-05,0
"6786",0.005077672,0.021416446,9.1e-06,0.000679168,0
"6787",0.102564077,0.093175212,0.000340406,0.000552436,0
"6788",0.090399936,0.005047131,0.002895009,0.000443885,0
"6789",0.006107045,0.086307918,7.89e-05,0.000101092,0
"6790",0.06191842,0.000851949,0.000148848,0.003799018,0
"6791",0.228238159,0.048632866,7.32e-07,0.003542023,0
"6792",0.040732285,0.093635655,1.89e-05,3.01e-05,0
"6793",0.149657602,0.077372104,0.003259138,3.31e-06,5.078125
"6794",0.009706474,0.011907923,0.001837667,1.55e-05,0
"6795",0.199831639,0.043634093,0.00187729,8.4e-05,80.12695313
"6796",0.026133653,0.026119405,0.001758994,4.94e-06,63.7109375
"6797",0.140721834,0.003501601,8.85e-05,6.93e-06,0
"6798",0.201130034,0.030354929,9.4e-05,0.000908575,0
"6799",0.067431435,0.017815616,4.68e-06,1.59e-05,0
"6800",0.194970648,0.044536972,0.013607993,0.001062301,0
"6801",0.1391783,0.008576451,0.000113151,0.000218159,0
"6802",0.074056821,0.05896554,4.71e-05,1.32e-05,114.1601563
"6803",0.206430193,0.034861582,2.77e-06,2.79e-06,0
"6804",0.102586314,0.09523082,0.00025696,0.000261166,0
"6805",0.090039523,0.083200463,5.57e-06,1.17e-05,0
"6806",0.053604834,0.052810373,5.5e-05,5.52e-05,0
"6807",0.049386524,0.073923494,6.12e-05,1.61e-06,427.4023438
"6808",0.100631496,0.06900311,0.011835468,6.52e-05,32.55859375
"6809",0.123528465,0.021248463,0.041742221,7.83e-06,3.4765625
"6810",0.112372233,0.047482857,1.65e-05,0.000268199,0
"6811",0.247119611,0.004378416,0.000438711,0.001667262,0
"6812",0.05467298,0.044809378,5.29e-05,5.47e-06,97.97851563
"6813",0.037255718,0.045459622,2.94e-05,5.84e-05,0
"6814",0.074649385,0.070994726,9.11e-07,0.000428982,0
"6815",0.117203399,0.010266661,5.08e-06,6.54e-06,0
"6816",0.247584599,0.054027722,1.08e-05,0.001184443,0
"6817",0.058045754,0.075449946,6.25e-05,0.000318523,0
"6818",0.181527819,0.099376082,5.37e-05,0.004705099,0
"6819",0.146907224,0.07995976,1.79e-06,6.75e-06,0
"6820",0.167790408,0.041985755,0.000320414,0.012009836,0
"6821",0.090105572,0.077569169,0.000263988,0.000108771,0
"6822",0.099180585,0.023257391,0.000211567,0.000105671,0
"6823",0.061716075,0.098749778,0.001934537,0.011249453,0
"6824",0.133026514,0.048806448,3.82e-06,5.18e-05,0
"6825",0.224166481,0.032101707,3.33e-05,4.95e-05,0
"6826",0.018832833,0.083286728,2.87e-05,1.55e-05,0
"6827",0.068699653,0.020319316,7.48e-05,2.58e-05,0
"6828",0.172334402,0.038134225,0.002479804,0.020498236,0
"6829",0.135618584,0.038871028,2.77e-07,1.58e-05,0
"6830",0.236984923,0.018115045,0.00355526,0.000133195,68.11523438
"6831",0.169738348,0.089898055,0.045003354,0.006644254,0
"6832",0.186936329,0.05959083,0.000706501,0.000167279,0
"6833",0.208971142,0.022099505,2.53e-06,8.99e-05,0
"6834",0.082725488,0.024036843,0.000102095,2.94e-06,260.0585938
